"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.277564370E1,5.005745888E-1,-4.308520257E-1,4.766755104E-1,8.145108527E-1
2.278061412E1,3.678684235E-1,3.103446960E-2,-6.159882545E-1,7.181447243E-1
2.278558495E1,3.447246552E-1,-9.189549088E-2,-7.786893845E-1,8.565261389E-1
2.279053250E1,2.746939659E-1,-2.627451420E-1,9.477562904E-1,1.021143364E0
2.279548214E1,3.367753029E-1,-6.770745516E-1,1.707823753E0,1.867755210E0
2.280043422E1,-1.351137161E-1,-3.994015455E-1,2.112736702E-1,4.716077550E-1
2.280539250E1,7.985820770E-1,-7.680495977E-1,-2.720994949E-1,1.140908258E0
2.281035584E1,4.184303284E-1,-8.300734758E-1,-2.055411339E-1,9.520257731E-1
2.281532402E1,1.281459808E0,-1.562125564E0,1.900517941E0,2.773868050E0
2.282029490E1,1.181670189E0,-1.294935703E0,2.363153934E0,2.942396885E0
2.282527110E1,1.605884075E0,-1.016070008E0,1.744394302E-1,1.908321524E0
2.283025011E1,1.324888229E0,-4.815807641E-1,-3.548574448E-1,1.453675569E0
2.283522985E1,1.289707661E0,-6.802049875E-1,7.703824043E-1,1.649094820E0
2.284020152E1,1.067034245E0,-7.537186146E-3,2.732701778E0,2.933645837E0
2.284516881E1,1.907396317E0,-3.569503129E-1,1.321456909E0,2.347727113E0
2.285013422E1,1.541996479E0,-1.223938763E-1,-1.467661858E-1,1.553793331E0
2.285507599E1,9.919629097E-1,-3.215739131E-1,4.712104797E-3,1.042795474E0
2.286002230E1,3.178329468E-1,-8.788256049E-1,1.063246250E0,1.415572257E0
2.286497349E1,4.983625412E-1,-1.380421400E0,7.547049522E-1,1.650305435E0
2.286993141E1,1.444169998E0,-1.565556288E0,1.705111504E0,2.728369241E0
2.287489532E1,1.383555889E0,-1.398558617E0,2.264547348E-1,1.980271408E0
2.287986282E1,9.964437485E-1,-7.894217968E-1,3.104906082E-1,1.308621922E0
2.288483370E1,1.678662777E0,-8.289674520E-1,5.219731331E-1,1.943592474E0
2.288980756E1,1.978059769E0,-5.794814229E-1,9.020299911E-1,2.249928282E0
2.289478386E1,1.853453636E0,-8.420493603E-1,1.848845959E0,2.750012525E0
2.289976136E1,1.032025814E0,-4.295393229E-1,8.479189873E-1,1.403049507E0
2.290473907E1,1.197261810E0,-4.838185906E-1,-5.081291199E-1,1.387700066E0
2.290970094E1,9.117045403E-1,-4.142138958E-1,-3.260684013E-1,1.053137656E0
2.291466370E1,9.687724113E-1,-7.680457234E-1,1.140370846E0,1.681921486E0
2.291962698E1,1.029490948E0,-8.606928587E-1,1.240142822E0,1.827183086E0
2.292457855E1,9.392933846E-1,-6.901666522E-1,-9.439945221E-3,1.165629093E0
2.292953172E1,4.338064194E-1,-7.643292546E-1,4.534006119E-2,8.800243975E-1
2.293448823E1,-5.748748779E-2,-5.246494412E-1,-6.932682991E-1,8.713109560E-1
2.293945193E1,6.569724083E-1,-1.044398069E0,5.026531219E-2,1.234871116E0
2.294441948E1,1.063907623E0,-1.020327091E0,8.938345909E-1,1.723922005E0
2.294938870E1,1.132644653E0,-1.360280991E0,1.236710548E0,2.159328892E0
2.295436027E1,4.778976440E-1,-1.055909872E0,-4.581642151E-1,1.246293009E0
2.295932844E1,1.031341553E0,-1.297780752E0,-7.747526169E-1,1.829792856E0
2.296429938E1,4.795975685E-1,-5.780411959E-1,-3.168172836E-1,8.151801292E-1
2.296927094E1,1.142197609E0,-5.365141630E-1,1.288123131E0,1.803253733E0
2.297422605E1,9.858965874E-1,-2.798777819E-2,1.522889137E0,1.814377778E0
2.297918250E1,1.496944427E0,4.197418690E-2,-9.624819756E-1,1.780161792E0
2.298413964E1,5.615835190E-1,-7.279700041E-2,-1.446681976E0,1.553564995E0
2.298910157E1,1.650953293E-1,-2.648066878E-1,-5.376710892E-1,6.216665101E-1
2.299406667E1,2.865443230E-1,-7.648729682E-1,7.838115692E-1,1.132033075E0
2.299903433E1,6.003451347E-1,-6.088509560E-1,-7.538456917E-1,1.139911003E0
2.300400792E1,6.093120575E-2,-3.746566772E-1,-9.681363106E-1,1.039888529E0
2.300898266E1,-6.667461395E-1,-8.170890808E-2,-9.430661201E-1,1.157843024E0
2.301395818E1,-9.491925240E-1,3.161096573E-2,-1.345452309E0,1.646878142E0
2.301892277E1,-9.244728088E-1,-2.221410871E-1,-1.078207970E0,1.437542717E0
2.302388808E1,-8.041629791E-1,-9.951041341E-1,-8.351621628E-1,1.527876360E0
2.302885292E1,-9.335823059E-1,-9.206459522E-1,-9.312944412E-1,1.608251917E0
2.303380120E1,-6.473374367E-1,-9.683719873E-1,-1.722584724E0,2.079444204E0
2.303875152E1,-5.379724503E-1,-6.812759638E-1,-2.609225035E0,2.749837555E0
2.304370573E1,-4.709858894E-1,-7.353954911E-1,-8.262863159E-1,1.202240954E0
2.304866584E1,2.591753006E-1,-4.978880286E-1,8.537244797E-1,1.021719048E0
2.305363105E1,4.293422699E-1,-4.099721909E-1,1.436219215E-1,6.107693823E-1
2.305860136E1,5.449929237E-1,-2.821888328E-1,-7.292065620E-1,9.530949766E-1
2.306357500E1,6.064100266E-1,-3.891304135E-1,-3.340506554E-1,7.941948372E-1
2.306855193E1,7.657527924E-2,-7.112634182E-1,7.524347305E-2,7.193198202E-1
2.307352948E1,-1.703648567E-1,-8.198582530E-1,2.855663300E-1,8.847258718E-1
2.307850652E1,-1.713223457E-1,-7.750953436E-1,7.545232773E-2,7.973814593E-1
2.308344422E1,-1.647424698E-2,-3.953543901E-1,-7.256803513E-1,8.265521561E-1
2.308838750E1,-8.988656998E-1,-1.840484142E-1,-2.043423653E-1,9.399942379E-1
2.309333719E1,-4.080643654E-1,-1.043291092E-1,1.885933876E-1,4.614851625E-1
2.309829245E1,-6.666812897E-1,-2.708914876E-1,-6.128368378E-1,9.452063953E-1
2.310325386E1,-5.890240669E-1,-3.541858792E-1,-3.644132614E-2,6.882768038E-1
2.310822188E1,-1.048719406E0,-2.431583405E-1,-6.266751289E-1,1.245656489E0
2.311319917E1,-1.093308449E0,-7.255934477E-1,-1.080542564E0,1.699818063E0
2.311818032E1,-7.014260292E-1,-8.659619689E-1,-1.904850006E-1,1.130563197E0
2.312316386E1,-9.381470680E-1,-9.600042105E-1,-5.344843864E-1,1.444784262E0
2.312814771E1,-9.203252792E-1,-8.699373007E-1,-5.247435570E-1,1.370819218E0
2.313309829E1,-3.091917038E-1,-9.187095761E-1,7.354545593E-2,9.721294816E-1
2.313805079E1,-1.830387115E-1,-6.845731139E-1,-5.933876038E-1,9.242577381E-1
2.314300579E1,-3.025674820E-1,-5.777719021E-1,-8.705930710E-1,1.087795821E0
2.314796454E1,-9.881272316E-1,-2.106322646E-1,-9.098291397E-2,1.014415727E0
2.315292766E1,-5.066637993E-1,-4.343816042E-1,7.132306099E-1,9.767770915E-1
2.315789584E1,-1.578636169E-1,-2.727417350E-1,-9.315347672E-2,3.286130639E-1
2.316286745E1,1.504421234E-1,-5.107709169E-1,-5.068721771E-1,7.351456767E-1
2.316783980E1,-7.734293938E-1,-4.279771447E-1,-2.099061012E-1,9.085251977E-1
2.317281261E1,-9.425735474E-1,-5.915666223E-1,2.781734467E-1,1.147072983E0
2.317778563E1,-2.034311295E-1,-8.982138634E-1,6.831827164E-1,1.146695684E0
2.318275896E1,-4.584641457E-1,-8.262968063E-1,-7.708253860E-1,1.219478397E0
2.318770995E1,-5.252914429E-1,-7.571933270E-1,-1.622104645E-1,9.357270270E-1
2.319266589E1,-5.382494926E-1,-7.667596340E-1,7.868385315E-2,9.401191422E-1
2.319762454E1,-4.244899750E-1,-6.087732315E-1,-5.586409569E-1,9.289113547E-1
2.320258490E1,-3.174138069E-1,-5.734106302E-1,5.078792572E-3,6.554212919E-1
2.320754782E1,-4.026374817E-1,-6.285582781E-1,2.269048691E-1,7.801847667E-1
2.321251355E1,-3.779053688E-1,-6.001082063E-1,-2.164368629E-1,7.414763939E-1
2.321748235E1,-4.130158424E-1,-7.006186843E-1,-4.008121490E-1,9.066967551E-1
2.322245339E1,-7.153596878E-1,-6.314636469E-1,1.234149933E-2,9.542736153E-1
2.322742308E1,-4.728460312E-1,-6.025159359E-1,5.697498322E-1,9.545803756E-1
2.323239219E1,-5.920348167E-1,-4.397264123E-1,-4.332904816E-1,8.553392212E-1
2.323736276E1,-2.629380226E-1,-3.681898713E-1,1.478710175E-1,4.759895197E-1
2.324233412E1,-4.543304443E-1,-3.682418466E-1,2.700314522E-1,6.441546362E-1
2.324729907E1,-4.827628136E-1,-4.973915815E-1,-5.434498787E-1,8.807928759E-1
2.325224693E1,-4.483151436E-1,-8.227973580E-1,3.813886642E-2,9.377827752E-1
2.325719693E1,-4.459090233E-1,-1.113842726E0,3.090610504E-1,1.238950850E0
2.326215068E1,-5.945324898E-1,-1.009860039E0,1.057386398E-2,1.171920640E0
2.326711183E1,-3.505606651E-1,-6.881067157E-1,-1.990504265E-1,7.974990310E-1
2.327207751E1,-3.945746422E-1,-3.236740232E-1,-2.522196770E-1,5.692703988E-1
2.327704579E1,-8.542413712E-1,5.471396446E-2,-5.284996033E-1,1.005998891E0
2.328201657E1,-7.727398872E-1,-2.458274364E-2,8.943324089E-1,1.182185139E0
2.328698928E1,-4.490537643E-1,-5.244081616E-1,4.010848999E-1,7.984499359E-1
2.329196422E1,-8.835978508E-1,-4.835426807E-1,-3.698201180E-1,1.072998418E0
2.329693964E1,-9.756727219E-1,-7.775018811E-1,-3.475999832E-1,1.295095434E0
2.330191537E1,-1.550646782E0,-7.051166296E-1,-8.353247643E-1,1.897224912E0
2.330687501E1,-1.650517941E0,-6.046257615E-1,-1.054973602E-1,1.760940509E0
2.331182297E1,-1.688962936E0,-4.949116707E-2,8.857679367E-2,1.692007986E0
2.331677297E1,-1.380629063E0,1.962291896E-1,-7.940073013E-1,1.604708727E0
2.332172714E1,-1.231935978E0,1.130440533E-1,-8.848667145E-1,1.520997802E0
2.332668500E1,-2.021125317E0,1.611629426E-1,-4.590554237E-1,2.078858562E0
2.333164709E1,-1.855853558E0,-1.925894618E-1,-1.424869537E0,2.347666145E0
2.333661261E1,-1.662768364E0,-8.409252167E-1,-1.147445679E0,2.188283674E0
2.334158053E1,-1.172731400E0,-1.256939888E0,-1.389331818E-1,1.724673664E0
2.334655126E1,-1.072096348E0,-1.547691107E0,-1.733589172E-1,1.890711944E0
2.335152417E1,-4.461736679E-1,-1.079613924E0,-9.985556602E-1,1.536798807E0
2.335649860E1,-8.539199829E-3,-3.013551235E-1,-8.340134621E-1,8.868293428E-1
2.336147448E1,1.252956390E-1,-5.316764116E-2,5.712976456E-1,5.872876596E-1
2.336645037E1,3.983569145E-1,9.701555967E-2,1.429077148E0,1.486728538E0
2.337139933E1,5.700578690E-1,3.092415929E-1,-2.137298584E-1,6.828446303E-1
2.337635027E1,1.278753281E-1,-3.436177969E-2,3.173875809E-2,1.361623303E-1
2.338130500E1,-1.064157486E-1,-5.781180859E-1,-6.902647018E-2,5.918694842E-1
2.338626568E1,-3.639602661E-1,-1.200327635E0,6.920814514E-3,1.254313120E0
2.339123115E1,-1.093292236E-1,-1.350281715E0,-1.514101028E-2,1.354785164E0
2.339620204E1,-3.673348427E-1,-1.454543352E0,5.589432716E-1,1.600952476E0
2.340117579E1,1.280813217E-1,-6.994340420E-1,-5.776572227E-1,9.161335443E-1
2.340615183E1,3.223967552E-1,-7.223886251E-2,-3.215670586E-1,4.610460868E-1
2.341112948E1,4.834127426E-1,-9.172654152E-2,1.155233383E-1,5.054179259E-1
2.341609771E1,5.292639732E-1,-1.350641847E-1,1.298676014E0,1.408872626E0
2.342106620E1,6.766686440E-1,-5.822712779E-1,4.841551781E-1,1.015542481E0
2.342601402E1,9.581761360E-1,-6.866575480E-1,-8.392968178E-1,1.447072646E0
2.343096448E1,5.567522049E-1,-1.104677916E0,-2.012600899E-1,1.253312387E0
2.343591849E1,3.490681648E-1,-9.785273075E-1,5.539140701E-1,1.177363611E0
2.344087532E1,8.144474030E-2,-8.355913162E-1,8.468694687E-1,1.192490667E0
2.344583855E1,7.942113876E-1,-5.129547715E-1,9.260892868E-2,9.499845996E-1
2.345080626E1,1.122002602E0,-2.889693975E-1,-2.074556351E-1,1.177043326E0
2.345577839E1,5.140547752E-1,-2.493867278E-1,1.410703659E-1,5.885124468E-1
2.346075204E1,1.938681602E-1,-4.393596053E-1,1.758751869E-1,5.114233156E-1
2.346571558E1,2.518725395E-1,-5.571662784E-1,-1.336035728E-1,6.258785446E-1
2.347068204E1,6.021966934E-1,-8.828477263E-1,8.784103394E-2,1.072276556E0
2.347565344E1,4.736614227E-1,-1.064522028E0,4.763994217E-1,1.258776668E0
2.348062547E1,1.062068462E0,-8.172752857E-1,-1.717233658E-2,1.340232517E0
2.348558750E1,1.071202755E0,-7.064900994E-1,-9.771714211E-1,1.612906565E0
2.349055224E1,7.715039253E-1,-7.566928864E-1,4.610300064E-1,1.174883440E0
2.349551907E1,5.492529869E-1,-7.892765403E-1,1.715511799E0,1.966625799E0
2.350048995E1,8.287000656E-1,-7.784280181E-1,-4.211425781E-3,1.136974808E0
2.350546094E1,1.302563667E0,-5.835526586E-1,-6.391630173E-1,1.563884643E0
2.351043240E1,7.365078926E-1,-8.243402839E-1,9.350967407E-2,1.109380385E0
2.351538969E1,6.388339996E-1,-5.070605278E-1,6.306028366E-1,1.030960327E0
2.352034839E1,9.142894745E-1,-5.270541310E-1,-2.968759537E-1,1.096287659E0
2.352530839E1,8.725323677E-1,-4.779659510E-1,2.885293961E-2,9.952872325E-1
2.353026808E1,6.654829979E-1,-5.508167148E-1,1.208616734E0,1.485604618E0
2.353522855E1,1.000261307E0,-9.603123665E-1,-1.329021454E-1,1.392977208E0
2.354019079E1,6.753678322E-1,-8.956308961E-1,-8.974356651E-1,1.436546965E0
2.354515834E1,4.028916359E-1,-9.391700029E-1,1.742606163E-1,1.036691240E0
2.355012761E1,2.777118683E-1,-8.479382396E-1,1.531032562E0,1.772056389E0
2.355509131E1,9.456624985E-1,-5.531681776E-1,2.081413269E-1,1.115166089E0
2.356005547E1,9.751162529E-1,-4.550101161E-1,-5.259017944E-1,1.197688862E0
2.356501745E1,3.455348015E-1,-5.008961558E-1,2.011647224E-1,6.409044418E-1
2.356998224E1,3.208522797E-1,-5.391284823E-1,1.132138252E0,1.294350311E0
2.357494849E1,3.001246452E-1,-9.093958139E-1,-8.845214844E-1,1.303631008E0
2.357991662E1,3.938884735E-1,-1.093336582E0,-2.622280121E-1,1.191342328E0
2.358488589E1,3.488802910E-1,-9.899628162E-1,6.630020142E-1,1.241497284E0
2.358985610E1,3.290152550E-1,-7.665613890E-1,6.866269112E-1,1.080427654E0
2.359482396E1,1.849002838E-1,-4.046427011E-1,-7.326016426E-1,8.571050095E-1
2.359977297E1,3.437137604E-1,-2.348749042E-1,-2.567825317E-1,4.891243587E-1
2.360472386E1,3.183140755E-1,-4.338477254E-1,9.191865921E-1,1.065106422E0
2.360967855E1,5.138769150E-1,-5.126402974E-1,4.208498001E-1,8.390376109E-1
2.361463829E1,6.166162491E-1,-9.287452698E-1,-6.351871490E-1,1.283061218E0
2.361960308E1,1.948785782E-2,-1.127123594E0,1.438903809E-2,1.127383882E0
2.362457073E1,-4.665422440E-2,-1.219704866E0,4.393501282E-1,1.297260619E0
2.362954089E1,-2.901000977E-1,-7.855784893E-1,-2.841787338E-1,8.843354467E-1
2.363451355E1,7.161927223E-1,-1.263716221E0,-4.811382294E-1,1.530164925E0
2.363948928E1,1.010894299E0,-5.381020904E-1,2.022786140E-1,1.162917787E0
2.364446584E1,2.065958977E-1,-4.207842946E-1,-2.414145470E-1,5.272781723E-1
2.364944297E1,4.038658142E-1,-4.783580303E-1,-2.664780617E-1,6.804002928E-1
2.365440105E1,4.121437073E-1,-7.129101157E-1,-9.507179260E-3,8.235251393E-1
2.365934902E1,6.619606018E-1,-1.090735912E0,9.530348778E-1,1.592536388E0
2.366429917E1,6.394057274E-1,-7.740339041E-1,-3.037948608E-1,1.048932546E0
2.366925183E1,5.655374527E-1,-8.525927663E-1,-8.452486992E-1,1.327099242E0
2.367421094E1,2.146816254E-2,-7.237492800E-1,2.802324295E-1,7.764046090E-1
2.367917636E1,-9.125709534E-3,-7.831597328E-1,3.440256119E-1,8.554391079E-1
2.368414537E1,1.950130463E-1,-8.141911626E-1,-1.548085213E-1,8.514123653E-1
2.368911902E1,5.045437813E-1,-5.389922261E-1,1.881599426E-2,7.385330654E-1
2.369409360E1,4.783635139E-1,-7.736883163E-1,1.137247086E-1,9.167107350E-1
2.369907058E1,-1.456165314E-2,-5.727774501E-1,-6.429319382E-1,8.611895994E-1
2.370404771E1,6.073665619E-2,-9.226481318E-1,-2.868623734E-1,9.681211380E-1
2.370902855E1,-3.211159706E-1,-8.916631341E-1,8.083677292E-2,9.511641263E-1
2.371398709E1,3.472356796E-1,-1.099843502E0,5.372929573E-1,1.272364754E0
2.371893224E1,1.625947952E-1,-8.149815798E-1,-1.714539528E-1,8.485449315E-1
2.372388131E1,2.467279434E-1,-7.723402977E-1,-2.292766571E-1,8.425864935E-1
2.372883464E1,2.087063789E-1,-7.560687661E-1,2.082562447E-1,8.115226399E-1
2.373379386E1,-9.769439697E-2,-5.794594884E-1,-1.484985352E-1,6.061099808E-1
2.373875782E1,-2.809553146E-1,-5.660133362E-1,4.273562431E-1,7.628501452E-1
2.374372443E1,1.618599892E-1,-6.649948359E-1,8.409748077E-1,1.084276448E0
2.374869360E1,4.936666489E-1,-8.403449059E-1,2.951726913E-1,1.018338470E0
2.375366532E1,-7.687759399E-2,-1.077385426E0,-1.053826809E0,1.509046210E0
2.375863855E1,-8.867535591E-1,-9.630817771E-1,-4.125556946E-1,1.372610864E0
2.376361303E1,-8.014283180E-1,-6.026285887E-1,6.903643608E-1,1.217395382E0
2.376858886E1,-7.157230377E-2,-9.166316986E-1,6.355962753E-1,1.117729346E0
2.377354902E1,2.562389374E-1,-3.718706369E-1,3.382444382E-1,5.642299740E-1
2.377850933E1,-2.875132561E-1,-4.857340455E-1,-8.758592606E-2,5.712028797E-1
2.378347167E1,-7.465863228E-1,-5.661664605E-1,-3.050713539E-1,9.853954178E-1
2.378843547E1,-7.386474609E-1,-7.038115263E-1,-5.125894547E-1,1.141796254E0
2.379339553E1,-6.605663300E-1,-7.099587321E-1,2.625217438E-1,1.004642694E0
2.379835667E1,-3.492522240E-1,-9.573724270E-1,5.117006302E-1,1.140340570E0
2.380331943E1,-2.656736374E-1,-7.737503052E-1,-7.561874390E-1,1.114042844E0
2.380828506E1,-5.305523872E-1,-6.602711082E-1,-4.087462425E-1,9.404877791E-1
2.381325282E1,-6.303195953E-1,-6.903492212E-1,-1.953477859E-1,9.550107837E-1
2.381821980E1,-7.801933289E-1,-9.164881706E-1,1.421890259E-1,1.211969437E0
2.382318704E1,-3.634610176E-1,-7.763609290E-1,-1.284170151E-2,8.573243918E-1
2.382815501E1,-3.970813751E-1,-6.413127184E-1,-6.476211548E-2,7.570665445E-1
2.383312469E1,-2.035803795E-1,-7.216693163E-1,-6.594557762E-1,9.985657183E-1
2.383809443E1,-7.682051659E-1,-7.087185979E-1,-7.181344032E-1,1.268123909E0
2.384304266E1,-9.007749557E-1,-1.016736627E0,2.080922127E-1,1.374209321E0
2.384799271E1,-4.605665207E-1,-1.000933647E0,4.532313347E-1,1.191389243E0
2.385294688E1,-9.767532349E-2,-9.276433587E-1,-6.677880287E-1,1.147171967E0
2.385790730E1,7.657623291E-2,-6.635637879E-1,-6.615748405E-1,9.401393991E-1
2.386287277E1,-2.441020012E-1,-9.071211219E-1,1.047968864E-1,9.452179136E-1
2.386784094E1,-6.514716148E-1,-5.161927938E-1,3.234944344E-1,8.919186703E-1
2.387281162E1,-6.425766945E-1,-8.744405508E-1,-1.871328354E-1,1.101167464E0
2.387778464E1,-2.075276375E-1,-8.040462136E-1,-7.166285515E-1,1.096865769E0
2.388276204E1,-7.380151749E-2,-9.492843151E-1,-1.415729523E-2,9.522540648E-1
2.388772771E1,-8.206701279E-2,-8.907192349E-1,-1.586809158E-1,9.084576947E-1
2.389269407E1,-3.080415726E-1,-8.203044534E-1,-2.384262085E-1,9.080947437E-1
2.389766094E1,-4.138398170E-1,-8.027390838E-1,-3.806109428E-1,9.800602638E-1
2.390262928E1,-3.258142471E-1,-9.072788954E-1,2.335186005E-1,9.918875210E-1
2.390759219E1,7.211208344E-2,-8.642251492E-1,-1.871204376E-1,8.871861807E-1
2.391255672E1,1.419034004E-1,-7.337681055E-1,-1.251611710E-1,7.577714210E-1
2.391751537E1,-1.456022263E-2,-7.446191311E-1,2.189593315E-1,7.762814176E-1
2.392247438E1,-1.205873489E-1,-6.861541271E-1,-2.322769165E-2,6.970568991E-1
2.392743469E1,-2.792263031E-2,-1.058119059E0,-5.088357925E-1,1.174440071E0
2.393239709E1,-1.518759727E-1,-9.165181518E-1,-7.352352142E-3,9.290456882E-1
2.393736204E1,-1.769542694E-3,-9.587356448E-1,2.739992142E-1,9.971222279E-1
2.394232849E1,2.771463394E-1,-1.045604467E0,1.498923302E-1,1.092046934E0
2.394729589E1,1.238393784E-2,-6.969306469E-1,-7.811579704E-1,1.046935272E0
2.395226714E1,-1.017446518E-1,-8.313920498E-1,-6.675767899E-2,8.402507378E-1
2.395723876E1,1.478600502E-1,-8.243144155E-1,4.619855881E-1,9.564452591E-1
2.396219391E1,4.568176270E-1,-9.406982064E-1,4.166097641E-1,1.125681640E0
2.396715037E1,3.902812004E-1,-7.925216556E-1,-2.532033920E-1,9.189787526E-1
2.397210844E1,2.983627319E-1,-8.828749061E-1,-3.498849869E-1,9.954435813E-1
2.397706969E1,-3.005218506E-1,-7.684368491E-1,-2.897615433E-1,8.745114783E-1
2.398203500E1,-1.820235252E-1,-8.924052715E-1,3.046798706E-1,9.603903144E-1
2.398700428E1,3.102717400E-1,-6.469513178E-1,1.703152657E-1,7.374427774E-1
2.399197683E1,6.227664948E-1,-5.153036118E-1,-2.386116982E-1,8.427997756E-1
2.399694954E1,6.075401306E-1,-5.534471273E-1,-2.335648537E-1,8.543777115E-1
2.400192344E1,-7.021665573E-2,-6.151596904E-1,-3.949956894E-1,7.344204641E-1
2.400689214E1,-4.380526543E-1,-6.881896257E-1,5.474090576E-4,8.157790072E-1
2.401186110E1,-5.631880760E-1,-8.009224534E-1,1.270966530E-1,9.873252476E-1
2.401682063E1,-3.749370575E-3,-9.100720286E-1,-3.357586861E-1,9.700407468E-1
2.402178178E1,3.425307274E-1,-6.290029287E-1,-7.716979980E-1,1.052848414E0
2.402674370E1,5.248308182E-2,-6.521630287E-1,-2.096757889E-1,6.870480524E-1
2.403170771E1,-2.190198898E-1,-6.253560781E-1,2.864871025E-1,7.218828136E-1
2.403667266E1,-3.012542725E-1,-4.749574065E-1,-3.680243492E-1,6.721462611E-1
2.404162896E1,-1.968240738E-1,-4.164420962E-1,-3.171834946E-1,5.592576372E-1
2.404658636E1,1.228332520E-1,-7.122161984E-1,-2.999134064E-1,7.824883210E-1
2.405154454E1,4.734430313E-1,-1.060391188E0,5.196719170E-1,1.272256529E0
2.405650709E1,3.044767380E-1,-1.008627415E0,-4.311256409E-1,1.138378085E0
2.406147157E1,-2.919659615E-1,-9.717379808E-1,-7.767057419E-1,1.277806963E0
2.406643787E1,-5.575575829E-1,-7.714279294E-1,-3.312849998E-1,1.007829976E0
2.407140667E1,4.829506874E-1,-9.693484306E-1,3.720793724E-1,1.145129166E0
2.407637584E1,4.594368935E-1,-9.066230059E-1,6.312465668E-2,1.018347807E0
2.408134740E1,5.391168594E-1,-7.162734270E-1,1.225233078E-2,8.965738843E-1
2.408632000E1,2.995615005E-1,-8.317088485E-1,2.875366211E-1,9.295988434E-1
2.409127610E1,-7.818222046E-2,-9.081991315E-1,1.614699364E-1,9.257487037E-1
2.409623334E1,8.387470245E-2,-8.984148502E-1,1.626334190E-1,9.168608607E-1
2.410117943E1,5.701251030E-1,-8.601403832E-1,-2.829189301E-1,1.070012726E0
2.410613219E1,7.748441696E-1,-7.369602323E-1,1.393322945E-1,1.078381824E0
2.411109131E1,7.421064377E-1,-9.590232372E-1,-2.084960938E-1,1.230413815E0
2.411605745E1,4.518318176E-2,-8.777092695E-1,-4.022502899E-1,9.665507630E-1
2.412102928E1,-2.347388268E-1,-8.590332866E-1,3.602585793E-1,9.606387188E-1
2.412600652E1,3.369531631E-1,-9.229986072E-1,-1.758193970E-2,9.827374968E-1
2.413098641E1,6.763834953E-1,-9.533774257E-1,-3.074569702E-1,1.208698861E0
2.413595839E1,6.740169525E-1,-7.295710444E-1,-5.660057068E-2,9.948750604E-1
2.414092912E1,6.525278091E-2,-7.733342648E-1,6.474542618E-2,7.787783900E-1
2.414589823E1,5.534791946E-2,-6.931663752E-1,-4.633159637E-1,8.355864396E-1
2.415086865E1,1.576981544E-1,-7.683039904E-1,-7.070112228E-2,7.875013512E-1
2.415583292E1,3.371229172E-1,-6.596040726E-1,-6.320333481E-2,7.434541380E-1
2.416078037E1,4.745864868E-1,-7.941993475E-1,-1.054811478E-2,9.252546675E-1
2.416572990E1,5.802845955E-1,-8.920075893E-1,-2.270765305E-1,1.088104545E0
2.417068360E1,-5.826616287E-2,-8.109278679E-1,-3.580856323E-2,8.138066145E-1
2.417564386E1,-3.899846077E-1,-6.945757866E-1,-1.166725159E-1,8.050689371E-1
2.418060943E1,-4.913473129E-2,-9.639216661E-1,-2.442431450E-1,9.955972650E-1
2.418557792E1,-4.572916031E-2,-8.366982937E-1,-4.424352646E-1,9.475780464E-1
2.419054896E1,-7.981538773E-2,-8.629748821E-1,4.767837524E-1,9.891505901E-1
2.419552235E1,3.461270332E-1,-7.981666327E-1,2.424173355E-1,9.031279318E-1
2.420049917E1,2.962994576E-1,-1.147357106E0,-2.258100510E-1,1.206321631E0
2.420547636E1,-4.604535103E-1,-8.811736107E-1,1.215338707E-1,1.001626102E0
2.421045339E1,-2.780046463E-1,-8.164495230E-1,2.126865387E-1,8.883197457E-1
2.421540823E1,2.850213051E-1,-6.333274841E-1,-5.136308670E-1,8.638040947E-1
2.422035740E1,5.669522285E-1,-7.444422245E-1,1.799588203E-1,9.528978078E-1
2.422530818E1,-4.721927643E-2,-5.671352148E-1,9.919843674E-1,1.143636742E0
2.423026256E1,-3.268852234E-1,-8.850467205E-1,3.539786339E-1,1.007701603E0
2.423522771E1,-3.594989777E-1,-7.611277103E-1,-9.914679527E-1,1.300601249E0
2.424019688E1,-2.669920921E-1,-7.452894449E-1,-3.841624260E-1,8.799556259E-1
2.424517032E1,-1.750516891E-1,-7.798227072E-1,6.287360191E-1,1.016895044E0
2.425014547E1,4.514422417E-1,-8.512960672E-1,5.496006012E-1,1.109308754E0
2.425512219E1,1.111178398E-1,-5.234552622E-1,-2.778201103E-1,6.029399635E-1
2.426009209E1,4.260063171E-3,-6.949225664E-1,-5.617437363E-1,8.935835421E-1
2.426503792E1,2.223777771E-2,-7.012786865E-1,-2.428460121E-1,7.424691916E-1
2.426998589E1,-8.092689514E-2,-9.143568277E-1,1.444487572E-1,9.292271058E-1
2.427493823E1,-4.098749161E-2,-7.765501738E-1,9.659409523E-1,1.240061317E0
2.427989657E1,-1.683568954E-2,-6.229310036E-1,-2.442111969E-1,6.693023116E-1
2.428486094E1,-8.482122421E-2,-5.396926403E-1,-8.940563202E-1,1.047759271E0
2.428983115E1,-2.174224854E-1,-6.191880703E-1,-3.619375229E-1,7.494432427E-1
2.429480542E1,-3.446259499E-1,-5.838981867E-1,7.910814285E-1,1.041880014E0
2.429978381E1,3.306045532E-1,-6.006451845E-1,1.191945076E-1,6.959032540E-1
