"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.217653072E1,1.487112045E-2,-3.711056113E-1,5.744557381E-1,6.840613423E-1
3.218148442E1,1.834578514E-1,-1.932116151E-1,-1.443426132E0,1.467810107E0
3.218643817E1,3.065037727E-1,-2.904764414E-1,-1.033518314E0,1.116459239E0
3.219139478E1,1.935095787E-1,-2.189735770E-1,9.001269341E-1,9.463740708E-1
3.219635447E1,3.172483444E-1,-4.429357648E-1,1.391497135E0,1.494357013E0
3.220131863E1,2.596473694E-2,-2.699147463E-1,-6.730527878E-1,7.256226243E-1
3.220628572E1,-2.006649971E-1,-4.268724918E-1,-1.279874325E0,1.364025239E0
3.221125353E1,1.147012711E-1,-4.120371342E-1,2.770876884E-1,5.096160992E-1
3.221622202E1,1.367521286E-1,-3.824301362E-1,1.342326164E0,1.402424146E0
3.222119155E1,2.599792480E-1,-2.738209367E-1,7.121052742E-1,8.060155311E-1
3.222616791E1,1.612157822E-1,-5.304789543E-2,-8.790197372E-1,8.952543248E-1
3.223112306E1,2.667665482E-1,2.384835482E-2,-4.118413925E-1,4.912702595E-1
3.223607874E1,3.540425301E-1,-1.915677190E-1,1.920051575E-1,4.459935925E-1
3.224103577E1,-2.532835007E-1,-2.005152702E-1,1.393777370E0,1.430725083E0
3.224599525E1,-1.655430794E-1,-3.651338220E-1,-9.232711792E-2,4.114018908E-1
3.225095744E1,-6.437029839E-1,-4.332961440E-1,-1.514756203E0,1.701935790E0
3.225592343E1,1.621332169E-1,-7.529155612E-1,-4.780683517E-1,9.064868291E-1
3.226089129E1,-1.474452019E-1,-4.314813614E-1,5.014042854E-1,6.777333622E-1
3.226586061E1,6.085729599E-2,-3.634269238E-1,1.043427944E0,1.106582403E0
3.227083290E1,-2.249317169E-1,9.415829182E-2,-4.062619209E-1,4.738236060E-1
3.227580619E1,-1.411285400E-1,6.821626425E-2,-1.679798126E0,1.687095868E0
3.228078082E1,3.396806717E-1,-4.079986215E-1,-2.468681335E-2,5.314652130E-1
3.228573259E1,-7.064342499E-3,-3.260143399E-1,1.105825901E0,1.152903369E0
3.229068608E1,-1.564259529E-1,-6.382845640E-1,-5.459070206E-2,6.594364322E-1
3.229564327E1,-5.084962845E-1,-3.044823408E-1,-1.196659565E0,1.335392108E0
3.230060390E1,2.084302902E-1,-8.800803423E-1,-9.111828804E-1,1.283837543E0
3.230557077E1,4.686546326E-2,-5.344934464E-1,1.040152073E0,1.170382822E0
3.231054072E1,1.724562645E-1,-6.312230229E-1,7.885518074E-1,1.024693916E0
3.231551228E1,-3.633737564E-2,-2.880332470E-1,-3.027534485E-1,4.194558461E-1
3.232048572E1,3.958129883E-1,-3.636882901E-1,-7.174534798E-1,8.964801112E-1
3.232545978E1,1.396408081E-1,-1.857534051E-1,-8.314199448E-1,8.632861677E-1
3.233043431E1,2.105407715E-1,-7.260459065E-1,9.926409721E-1,1.247720391E0
3.233538140E1,-6.858825684E-2,-2.341865897E-1,1.212574482E0,1.236885032E0
3.234033233E1,-3.518333435E-1,-2.596437335E-1,-1.325441837E0,1.395706858E0
3.234528754E1,1.126546860E-1,-2.156842947E-1,-7.778606415E-1,8.150324968E-1
3.235024582E1,3.433446884E-1,-5.382750630E-1,-1.801600456E-1,6.633877151E-1
3.235520764E1,-5.380678177E-2,-5.035132170E-1,1.395722389E0,1.484742980E0
3.236017212E1,-5.570888519E-3,-5.669044256E-1,2.783823013E-2,5.676148603E-1
3.236513884E1,-1.404914856E-1,-2.854328752E-1,-1.824406624E0,1.851936638E0
3.237010973E1,2.122783661E-2,-4.666515589E-1,-3.520097733E-1,5.849146766E-1
3.237508509E1,2.201080322E-2,-5.759900808E-1,8.936223984E-1,1.063395524E0
3.238006723E1,6.356906891E-2,-5.433214903E-1,7.455816269E-1,9.247330592E-1
3.238504155E1,-1.554899216E-1,-3.413708210E-1,-7.942833900E-1,8.784060888E-1
3.239001556E1,-2.278528214E-1,-2.852199674E-1,-1.318062782E0,1.367683017E0
3.239496613E1,-1.524977684E-1,-4.974631071E-1,-2.286767960E-1,5.683468917E-1
3.239991931E1,-3.773546219E-2,-5.083964467E-1,8.697633743E-1,1.008156357E0
3.240487535E1,4.820585251E-1,-5.142987370E-1,3.799557686E-1,8.007808680E-1
3.240983332E1,1.376113892E-1,-1.040648818E-1,-1.137378693E0,1.150389797E0
3.241479405E1,1.232180595E-1,-4.190821648E-1,-9.156398773E-1,1.014499352E0
3.241975863E1,-1.776304245E-1,-2.153738141E-1,4.817223549E-1,5.567718336E-1
3.242472791E1,2.000613213E-1,-7.263513207E-1,1.282704353E0,1.487595789E0
3.242969978E1,-2.751684189E-2,-3.998054862E-1,-1.180834770E-1,4.177862024E-1
3.243467181E1,1.703824997E-1,-5.014648438E-1,-1.489872456E0,1.581207488E0
3.243964113E1,-3.604941368E-1,-1.563285589E-1,-2.776961327E-1,4.811546353E-1
3.244461103E1,3.701472282E-1,-4.001801014E-1,3.079800606E-1,6.261028684E-1
3.244956754E1,3.733363152E-1,-3.131213188E-1,1.286816120E0,1.375979902E0
3.245452520E1,6.367883682E-1,-4.489069581E-1,-7.967567444E-1,1.114377940E0
3.245948348E1,-2.874245644E-1,-1.035618186E-1,-9.197883606E-1,9.691999581E-1
3.246444238E1,1.702671051E-1,-4.502570629E-1,-3.615536690E-1,6.020326946E-1
3.246940572E1,6.750888824E-1,-5.404626727E-1,8.247566223E-1,1.195018153E0
3.247437353E1,7.401723862E-1,-5.490634441E-1,8.339200020E-1,1.242879076E0
3.247934525E1,1.041212082E-1,-3.017495275E-1,-5.557293892E-1,6.408815470E-1
3.248431817E1,2.422761917E-2,-2.243252397E-1,-1.247467041E0,1.267707699E0
3.248927613E1,3.433456421E-1,-3.031865954E-1,-3.474545479E-1,5.749199983E-1
3.249423749E1,3.554601669E-1,-3.795183897E-1,8.074464798E-1,9.603936464E-1
3.249920140E1,1.003623009E-1,-7.504689693E-2,4.677090645E-1,4.842069776E-1
3.250416817E1,1.395034790E-1,-1.369513273E-1,-1.100421429E0,1.117651201E0
3.250913634E1,7.695293427E-2,-9.118896723E-2,-1.344846249E0,1.350129110E0
3.251410728E1,2.718567848E-1,-6.200500131E-1,-3.086409569E-1,7.440614023E-1
3.251908035E1,2.239713669E-1,-4.639447927E-1,6.695833206E-1,8.448371246E-1
3.252405374E1,4.662685394E-1,-4.104840755E-1,5.122184753E-3,6.212324556E-1
3.252902681E1,1.204638481E-1,-8.463847637E-2,-1.187607288E0,1.196698075E0
3.253398405E1,-8.429527283E-3,-1.060515046E-1,-9.183807373E-1,9.245221237E-1
3.253894275E1,1.933007240E-1,1.558005810E-2,2.396702766E-1,3.083013941E-1
3.254390270E1,5.321402550E-1,-2.714813352E-1,4.263930321E-1,7.339525762E-1
3.254886275E1,3.059511185E-1,-4.867028594E-1,-1.140499115E-2,5.749920296E-1
3.255382337E1,-1.191725731E-1,-2.969617248E-1,-9.642071724E-1,1.015915272E0
3.255878473E1,2.969741821E-3,-5.644570589E-1,-9.363813400E-1,1.093357492E0
3.256374957E1,5.417504311E-1,-6.143195033E-1,9.752130508E-2,8.248590102E-1
3.256871744E1,7.295017242E-1,-3.384551406E-1,6.598176956E-1,1.040232685E0
3.257368770E1,7.452774048E-2,-1.503354311E-2,-2.969007492E-1,3.064807439E-1
3.257863478E1,2.538080215E-1,-8.933973312E-2,-2.916951180E-1,3.968452363E-1
3.258358749E1,4.296426773E-1,-1.561083794E-1,-3.669071198E-1,5.861599533E-1
3.258854666E1,5.611548424E-1,-4.598090649E-1,-2.235679626E-1,7.591454190E-1
3.259351218E1,2.756967545E-1,-4.566709399E-1,1.077880383E0,1.202656712E0
3.259848218E1,1.636180878E-1,-3.291493654E-1,-3.426470757E-1,5.025108973E-1
3.260345353E1,-2.613830566E-2,-1.440266967E-1,-1.231185913E0,1.239857110E0
3.260842681E1,3.669829369E-1,-3.497650027E-1,-2.974634171E-1,5.877895181E-1
3.261340348E1,3.741307259E-1,-2.466273904E-1,3.529267311E-1,5.703999888E-1
3.261838072E1,1.915869713E-1,-2.605475783E-1,4.769883156E-1,5.762885227E-1
3.262335697E1,-1.321721077E-1,-2.027612329E-1,-2.238979340E-1,3.297148290E-1
3.262831384E1,1.283659935E-1,-3.936518431E-1,-1.031553268E0,1.111549256E0
3.263327223E1,5.180931091E-2,-1.704957485E-1,-8.627419472E-1,8.809521397E-1
3.263823207E1,3.451380730E-1,-5.006808639E-1,-1.577048302E-1,6.282296000E-1
3.264319431E1,4.310011864E-1,-3.062015176E-1,1.004649639E0,1.135271901E0
3.264815811E1,-9.206342697E-2,-2.102929354E-2,-6.437249184E-1,6.506148448E-1
3.265312405E1,-1.131787300E-1,4.618465900E-2,-1.379724026E0,1.385128454E0
3.265808900E1,4.853963852E-2,-1.024876833E-1,-5.228600502E-1,5.350163117E-1
3.266304009E1,2.601718903E-1,-4.041847587E-1,-4.514455795E-2,4.827968131E-1
3.266799551E1,1.904106140E-1,-3.462385535E-1,5.777215958E-2,3.993431611E-1
3.267295567E1,-2.645521164E-1,-1.473371983E-1,-1.183467865E0,1.221594147E0
3.267792119E1,-5.328273773E-2,-1.208230853E-1,-1.375874519E0,1.382196788E0
3.268288978E1,-2.744770050E-2,-3.674892187E-1,-6.249032021E-1,7.254693061E-1
3.268786238E1,1.671886444E-2,-3.842474818E-1,1.377582550E-1,4.085376170E-1
3.269283707E1,7.883834839E-2,-2.761782408E-1,-6.333398819E-2,2.941106933E-1
3.269781337E1,1.908383369E-1,-2.210484147E-1,-1.105804920E0,1.143715959E0
3.270278712E1,3.081526756E-1,3.025186062E-2,-1.202696800E0,1.241914989E0
3.270773473E1,1.589889526E-1,-5.610901713E-1,-5.741486549E-1,8.183803183E-1
3.271268431E1,-6.985521317E-2,-1.947688460E-1,9.060893059E-1,9.294151303E-1
3.271763806E1,4.388899803E-1,-5.533149242E-1,-9.174346924E-2,7.121788289E-1
3.272259780E1,2.943334579E-1,2.424418926E-3,-1.119695663E0,1.157737639E0
3.272756186E1,1.612381935E-1,-2.847176194E-1,-1.031011105E0,1.081686542E0
3.273253077E1,1.170873642E-2,-1.531452537E-1,4.925374985E-1,5.159299862E-1
3.273750363E1,5.303778648E-1,-5.663639903E-1,1.597909927E-1,7.922133617E-1
3.274247999E1,-8.173942566E-3,-2.712364793E-1,-1.829562187E-1,3.272751427E-1
3.274745754E1,3.722724915E-1,-4.260553718E-1,1.397132874E-3,5.657843579E-1
3.275243582E1,2.299346924E-1,-1.450276375E-1,-5.790266991E-1,6.396678018E-1
3.275739457E1,3.114213943E-1,-2.734066844E-1,-1.021182060E0,1.102065016E0
3.276235478E1,-1.742935181E-2,-8.390533924E-2,7.484650612E-1,7.533550531E-1
3.276731613E1,2.473144531E-1,-3.462134600E-1,9.325385094E-1,1.025015254E0
3.277226322E1,1.908717155E-1,-9.151184559E-2,-7.203898430E-1,7.508448279E-1
3.277722113E1,-8.869171143E-4,-3.537225723E-1,-1.293179035E0,1.340683580E0
3.278218192E1,-6.164932251E-1,-4.509052634E-1,-2.620301247E-1,8.074894671E-1
3.278714765E1,-1.439061165E-1,-6.149913073E-1,6.181144714E-1,8.837356947E-1
3.279211785E1,-6.798076630E-2,-5.007815361E-1,1.309442520E-2,5.055442567E-1
3.279708874E1,-4.630136490E-2,-1.503496766E-1,-5.873169899E-1,6.080214538E-1
3.280206264E1,-2.348766327E-1,-3.506362438E-3,-4.886732101E-1,5.421999940E-1
3.280703811E1,5.019092560E-2,4.378795624E-3,-5.023164749E-1,5.048367497E-1
3.281199801E1,-1.356029510E-2,-3.130896688E-1,-2.154884338E-1,3.803212950E-1
3.281696025E1,-1.303901672E-1,-3.167454600E-1,5.547342300E-1,6.519657569E-1
3.282192410E1,-3.366165161E-1,-3.321856260E-1,-4.402461052E-1,6.461227455E-1
3.282688712E1,-1.783175468E-1,-2.661820650E-1,-1.164210320E0,1.207491494E0
3.283185077E1,-1.742553711E-1,-5.355308652E-1,-2.550926208E-1,6.182479172E-1
3.283681431E1,-9.492635727E-2,-2.448329926E-1,2.618589401E-1,3.708427053E-1
3.284177900E1,1.728205681E-1,-4.852066636E-1,-3.528199196E-1,6.243191098E-1
3.284673244E1,2.878689766E-1,-3.285425901E-1,-4.030261040E-1,5.943389788E-1
3.285169004E1,-7.296180725E-2,-2.135356665E-1,-1.528391838E-1,2.725448996E-1
3.285665285E1,-1.981210709E-1,-3.986662626E-1,-6.409759521E-1,7.804081746E-1
3.286161822E1,3.884100914E-1,-5.847702622E-1,1.786785126E-1,7.243926211E-1
3.286658613E1,7.176375389E-1,-5.934670568E-1,-1.884264946E-1,9.501112191E-1
3.287155707E1,3.156905174E-1,-5.261386037E-1,2.423505783E-1,6.597091298E-1
3.287653228E1,2.957105637E-1,-1.005362868E-1,-1.174516678E-1,3.336872438E-1
3.288150806E1,3.216190338E-1,-8.689111471E-2,-8.573555946E-1,9.198083955E-1
3.288646499E1,5.500564575E-1,-9.289491177E-2,-6.940126419E-2,5.621459833E-1
3.289142275E1,5.886340141E-1,-2.292855382E-1,4.676685333E-1,7.859870977E-1
3.289638306E1,1.389918327E-1,-2.053504586E-1,2.031397820E-1,3.205515738E-1
3.290134738E1,2.938885689E-1,-2.410452962E-1,-7.906060219E-1,8.772292788E-1
3.290631452E1,2.983016968E-1,-4.496973753E-1,-9.712772369E-1,1.111121552E0
3.291128238E1,2.729215622E-1,-5.596470237E-1,-4.890174866E-1,7.917253769E-1
3.291625093E1,1.259994507E-2,-4.193966389E-1,5.806784630E-1,7.164075493E-1
3.292122067E1,2.966141701E-1,-1.707357764E-1,2.824206352E-1,4.437252376E-1
3.292619134E1,3.532543182E-1,-9.054470062E-2,-6.032571793E-1,7.049157258E-1
3.293116363E1,1.769309044E-1,2.234041691E-2,-7.716140747E-1,7.919544933E-1
3.293613660E1,3.995904922E-1,-2.033879161E-1,6.768417358E-2,4.534538050E-1
3.294110311E1,3.061203957E-1,-1.230970025E-1,1.121354103E-1,3.484780035E-1
3.294606551E1,4.511399269E-1,-2.074297071E-1,5.503635406E-1,7.412518761E-1
3.295101785E1,1.967167854E-1,-1.306182146E-2,-8.704137802E-2,2.155094113E-1
3.295597311E1,6.655788422E-2,2.723110318E-1,-1.352161407E0,1.380914089E0
3.296092978E1,3.713145256E-1,-1.553751826E-1,6.632995605E-2,4.079406665E-1
3.296589009E1,4.611964226E-1,-1.425085664E-1,1.027437687E0,1.135182378E0
3.297085358E1,6.843156815E-1,-3.362162709E-1,6.257715225E-1,9.863667326E-1
3.297581999E1,1.263294220E-1,-1.624908447E-1,-1.100370884E0,1.119454546E0
3.298078962E1,4.391670227E-4,-5.201242566E-1,-5.722274780E-1,7.732876061E-1
3.298575926E1,1.764431000E-1,-6.778462529E-1,7.221198082E-1,1.006014278E0
3.299072567E1,3.172254562E-1,-1.147372007E0,2.009239197E-1,1.207255124E0
3.299569296E1,3.046698570E-1,-4.206067324E-1,4.752526283E-1,7.039877881E-1
3.300065619E1,5.865607262E-1,-5.856457949E-1,-4.781703949E-1,9.569124354E-1
3.300561942E1,-2.043256760E-1,1.817745566E-1,-5.529208183E-1,6.168568737E-1
3.301058077E1,4.249882698E-1,-2.307629585E-1,-4.050922394E-2,4.852912216E-1
3.301553686E1,1.570844650E-2,-1.242411733E-1,4.486484528E-1,4.657983025E-1
3.302049494E1,3.335862160E-1,-1.969488859E-1,4.975128174E-1,6.305455024E-1
3.302545567E1,2.467260361E-1,-3.636172414E-1,-5.887384415E-1,7.346456204E-1
3.303041973E1,-2.857065201E-2,-2.916474938E-1,-9.780964851E-1,1.021052044E0
3.303539150E1,1.939711571E-1,-8.191920519E-1,1.781764030E-1,8.604924510E-1
3.304036572E1,-1.239213943E-1,-6.744719744E-1,5.975570679E-1,9.095841938E-1
3.304533671E1,2.305717468E-1,-8.776370287E-1,1.560878754E-1,9.207461699E-1
3.305030181E1,7.032871246E-3,-5.755000114E-1,-5.594038963E-1,8.026097705E-1
3.305526801E1,-1.733107567E-1,-6.105883121E-1,-7.069926262E-1,9.501017202E-1
3.306023166E1,-2.379360199E-1,-2.563166618E-1,2.438378334E-1,4.263433707E-1
3.306519535E1,1.250071526E-1,-3.606135249E-1,3.299069405E-1,5.044873555E-1
3.307016030E1,-6.392049789E-2,-3.075264096E-1,6.885190010E-1,7.567805081E-1
3.307512718E1,6.551122665E-2,1.205704212E-1,-6.098031998E-1,6.250511097E-1
3.308009551E1,-1.798419952E-1,1.722821593E-1,-1.150871277E0,1.177509652E0
3.308505004E1,-1.775908470E-1,7.317066193E-2,-7.558631897E-2,2.064115945E-1
3.309000504E1,-1.568613052E-1,-2.479786873E-1,7.324581146E-1,7.890461255E-1
3.309496249E1,-1.402034760E-1,-6.827603579E-1,3.454093933E-1,7.778986887E-1
3.309992322E1,-8.786964417E-2,-6.006565094E-1,-9.104151726E-1,1.094241794E0
3.310488749E1,-3.675899506E-1,-5.454574823E-1,-1.073655128E0,1.259119364E0
3.310985640E1,4.420757294E-3,-7.119685411E-1,-2.365145683E-1,7.502385539E-1
3.311482848E1,-1.378598213E-1,-6.203521490E-1,5.110621452E-1,8.154916526E-1
3.311980124E1,9.752893448E-2,-5.767837763E-1,3.986740112E-1,7.079070454E-1
3.312477369E1,6.092596054E-2,-5.836269855E-1,-2.173132896E-1,6.257455527E-1
3.312974384E1,-2.347078323E-1,-5.544445515E-1,-5.972204208E-1,8.480381821E-1
3.313471504E1,-3.795142174E-1,-5.233272314E-1,-3.694868088E-1,7.445958193E-1
3.313968145E1,-9.331035614E-2,-6.209100485E-1,2.270927429E-1,6.676879696E-1
3.314461634E1,4.368467331E-1,-6.887196302E-1,1.924662590E-1,8.379815381E-1
3.314955332E1,5.267429352E-2,-4.331486225E-1,-6.019740105E-1,7.434816875E-1
3.315449905E1,-2.061939240E-1,-2.342286110E-1,-5.784497261E-1,6.572541838E-1
3.315945535E1,-5.222201347E-1,-3.815106153E-1,-1.513834000E-1,6.642146886E-1
3.316442119E1,9.984350204E-2,-5.581723452E-1,-4.794931412E-2,5.690555584E-1
3.316939254E1,1.441955566E-1,-7.643046379E-1,-2.541708946E-1,8.182644938E-1
3.317437134E1,-1.108598709E-2,-6.645077467E-1,-5.421156883E-1,8.576612758E-1
3.317935494E1,-2.527723312E-1,-4.422564507E-1,-1.604075432E-1,5.340554274E-1
3.318434202E1,3.046069145E-1,-2.524130344E-1,-7.734904289E-1,8.687837222E-1
3.318932916E1,-8.527755737E-3,-2.493941784E-1,-9.243650436E-1,9.574554364E-1
3.319427822E1,-4.955911636E-2,-2.160602808E-1,5.781459808E-2,2.290866183E-1
3.319922936E1,-3.242158890E-2,-3.322221041E-1,7.652635574E-1,8.348958008E-1
3.320418306E1,5.446386337E-2,-4.020512104E-1,-9.023132324E-1,9.893334411E-1
3.320914452E1,2.131032944E-2,-7.207951546E-1,-1.111445904E0,1.324881799E0
3.321411145E1,-9.168958664E-2,-8.591101170E-1,-4.027037621E-1,9.532300317E-1
3.321908113E1,-3.274302483E-1,-8.892294168E-1,1.506814957E-1,9.595021815E-1
3.322405520E1,-1.730079651E-1,-6.216728687E-1,5.016102791E-1,8.173259960E-1
3.322903119E1,3.200197220E-2,-1.284450293E-1,-7.296800613E-1,7.415896734E-1
3.323400853E1,-2.737474442E-2,-1.925565004E-1,-9.707403183E-1,9.900323975E-1
3.323897754E1,-3.305101395E-2,-1.996150017E-1,-1.182408333E-1,2.343489131E-1
3.324395030E1,-2.082633972E-1,-4.985245466E-1,5.168561935E-1,7.476902373E-1
3.324890723E1,-1.222133636E-1,-5.596088171E-1,-3.718886375E-1,6.829343257E-1
3.325385442E1,-2.303752899E-1,-6.700401306E-1,-9.981746674E-1,1.224083011E0
3.325880363E1,-3.298916817E-1,-6.991941929E-1,-1.733446121E-1,7.923063773E-1
3.326375692E1,-3.480100632E-1,-7.493845224E-1,1.911396980E-1,8.480698973E-1
3.326871567E1,2.388610840E-1,-7.465835810E-1,6.439838409E-1,1.014473680E0
3.327367947E1,2.246527672E-1,-5.753749609E-1,-4.392719269E-1,7.579479119E-1
3.327864764E1,5.506992340E-2,-5.030279160E-1,-9.445190430E-2,5.147727100E-1
3.328361858E1,-1.589002609E-1,-5.049910545E-1,5.499491692E-1,7.633540114E-1
3.328859155E1,-2.788944244E-1,-5.567383766E-1,-2.262840271E-1,6.625286265E-1
3.329356650E1,-3.086090088E-3,-7.767496109E-1,-7.727193832E-2,7.805897991E-1
3.329854363E1,4.488849640E-2,-7.099593878E-1,-3.406448364E-1,7.887307614E-1
3.330351931E1,1.071577072E-1,-4.942910671E-1,4.618544579E-1,6.849204140E-1
3.330846770E1,2.296519279E-1,-4.847669601E-1,1.969861984E-1,5.714390396E-1
3.331341796E1,-1.018815041E-1,-5.846726894E-1,-1.995520592E-1,6.261333875E-1
3.331837238E1,-2.930650711E-1,-3.513005972E-1,-1.081466675E-3,4.574936230E-1
3.332333369E1,2.444920540E-1,-9.202495813E-1,-3.255844116E-2,9.527306590E-1
3.332829837E1,8.846330643E-2,-7.364743948E-1,5.231604576E-1,9.076988241E-1
3.333326707E1,3.255481720E-1,-7.085821629E-1,3.712773323E-1,8.636649531E-1
3.333823780E1,-4.129028320E-2,-5.977177620E-1,-8.229923248E-2,6.047681987E-1
3.334321020E1,4.129405022E-1,-4.473935366E-1,-8.466329575E-1,1.042817433E0
3.334818421E1,-3.118276596E-2,-4.174998999E-1,2.945728302E-1,5.119098393E-1
3.335313582E1,2.043337822E-1,-3.022474051E-1,5.604815483E-1,6.687640499E-1
3.335809176E1,2.784223557E-1,-5.370943546E-1,5.181007385E-1,7.965034395E-1
3.336305348E1,2.564320564E-1,-4.920871258E-1,-4.926319122E-1,7.420197705E-1
3.336802077E1,-2.461647987E-1,-4.854586124E-1,-2.470932007E-1,5.977643535E-1
3.337299270E1,-1.370558739E-1,-5.242644548E-1,4.911713600E-1,7.313595806E-1
3.337796806E1,3.675808907E-1,-6.693218946E-1,3.827352524E-1,8.541626211E-1
3.338294462E1,2.883319855E-1,-5.568984747E-1,5.697731972E-1,8.472973157E-1
3.338792197E1,3.352837563E-1,-3.526270390E-1,-2.088069916E-3,4.865854353E-1
3.339287124E1,-1.234860420E-1,-4.304473400E-1,-1.661229134E-1,4.776301262E-1
3.339782186E1,-2.038717270E-2,-3.080756664E-1,2.301836014E-2,3.096063597E-1
3.340277817E1,9.882068634E-2,-7.094317675E-1,1.436543465E-1,7.305446817E-1
3.340773890E1,3.119153976E-1,-6.157836914E-1,6.791501045E-1,9.683623466E-1
3.341270238E1,3.942275047E-1,-5.964510441E-1,4.271311760E-1,8.328326452E-1
3.341766947E1,-4.712390900E-2,-3.325227499E-1,-6.775355339E-1,7.562052907E-1
3.342263806E1,2.102251053E-1,-3.750617504E-1,-4.087085724E-1,5.932188539E-1
3.342760817E1,-8.094024658E-2,-4.221651554E-1,3.567018509E-1,5.585794056E-1
3.343257936E1,2.259731293E-1,-5.542603731E-1,8.884119987E-1,1.071234940E0
3.343755186E1,1.203994751E-1,-2.648546696E-1,8.219528198E-2,3.023244846E-1
3.344252582E1,1.190509796E-1,-4.386832714E-1,-7.068119049E-1,8.403566013E-1
3.344749332E1,-2.052292824E-1,-2.288457155E-1,-3.087520599E-2,3.089380168E-1
3.345245134E1,-3.008852005E-1,-6.240257025E-1,-1.993927956E-1,7.209004565E-1
3.345741186E1,-1.110906601E-1,-4.101946354E-1,6.411790848E-1,7.692277897E-1
3.346237416E1,1.692051888E-1,-5.116742849E-1,8.097887039E-2,5.449757308E-1
3.346733900E1,-1.084604263E-1,-3.010993004E-1,-3.370542526E-1,4.647902989E-1
3.347230540E1,-5.595779419E-2,-3.512778282E-1,-4.760966301E-1,5.943024386E-1
3.347727405E1,-2.881388664E-1,-2.846612930E-1,-1.992192268E-1,4.513805029E-1
3.348224322E1,-1.265921593E-1,-3.516616821E-1,7.074260712E-1,8.000894698E-1
3.348721311E1,-5.121231079E-4,-4.702585936E-1,4.886741638E-1,6.781930739E-1
3.349217827E1,3.545608521E-1,-4.168739319E-1,-2.979445457E-1,6.231117277E-1
3.349712608E1,-1.193680763E-1,-4.777588844E-1,-8.245253563E-1,9.603876053E-1
3.350207598E1,-2.555708885E-1,-6.096969843E-1,-8.678436279E-2,6.667671388E-1
3.350703014E1,-4.603924751E-1,-6.190570593E-1,8.549294472E-1,1.151562952E0
3.351198796E1,1.430335045E-1,-5.355596542E-1,-1.049613953E-2,5.544302441E-1
3.351695046E1,2.795720100E-1,-3.554291725E-1,1.575279236E-2,4.524804481E-1
3.352191624E1,3.025875092E-1,-1.648893356E-1,1.994304657E-1,3.981459586E-1
3.352688749E1,-8.521890640E-2,-1.966935396E-1,-1.580157280E-1,2.663073053E-1
3.353186238E1,1.983690262E-2,-2.665032148E-1,7.389211655E-2,2.772679410E-1
3.353683806E1,-9.010696411E-2,-3.473020792E-1,3.043155670E-1,4.704741901E-1
3.354181212E1,-1.326870918E-1,-2.898482084E-1,2.686834335E-2,3.199058551E-1
3.354676884E1,2.478713989E-1,-3.324056864E-1,1.105561256E-1,4.291345100E-1
3.355172697E1,-1.828098297E-1,-2.651963234E-1,-7.252898216E-1,7.935955199E-1
3.355668738E1,-3.086056709E-1,-4.600434303E-1,1.607131958E-2,5.541982544E-1
3.356165577E1,-4.209537506E-1,-2.302799225E-1,5.063939095E-1,6.976142877E-1
3.356662712E1,1.329779625E-1,-2.753804922E-1,-6.133999825E-1,6.854028687E-1
3.357159697E1,7.953214645E-2,-2.444685698E-1,4.984283447E-2,2.618674322E-1
3.357656509E1,8.582639694E-2,-1.353832483E-1,-1.570119858E-1,2.243826152E-1
3.358153379E1,-2.504138947E-1,-6.023657322E-2,-1.383185387E-1,2.923483907E-1
3.358650275E1,-8.251810074E-2,-1.829175949E-1,-7.993021011E-1,8.241067482E-1
3.359147848E1,-6.159448624E-2,-4.070857763E-1,4.079279900E-1,5.795842950E-1
3.359642306E1,2.779397964E-1,-4.366860390E-1,1.056269646E0,1.176286866E0
3.360137067E1,3.784809113E-1,-2.710965872E-1,-7.630167007E-1,8.938320006E-1
3.360632520E1,2.067608833E-1,-3.230272532E-1,-9.965968132E-1,1.067849183E0
3.361128374E1,-2.044682503E-1,-1.591854095E-1,5.587534904E-1,6.159161656E-1
3.361624738E1,-1.251711845E-1,-2.737169266E-1,7.713246346E-1,8.279676764E-1
3.362121582E1,2.046446800E-1,1.408624649E-2,-3.783364296E-1,4.303676584E-1
3.362618973E1,6.356754303E-1,-1.994901896E-1,-4.753379822E-1,8.184288520E-1
3.363116754E1,4.186058044E-2,-7.417583466E-2,4.187555313E-1,4.273295656E-1
3.363614738E1,3.394269943E-2,-2.251198292E-1,2.567300797E-1,3.431346356E-1
3.364110541E1,-2.603578568E-2,-2.584073544E-1,-3.815817833E-1,4.615808491E-1
3.364607801E1,1.908116341E-1,-2.464820147E-1,-8.193683624E-2,3.222981669E-1
3.365103233E1,2.011895180E-1,-1.537898779E-1,5.221047401E-1,5.802774409E-1
3.365599035E1,3.820190430E-1,-1.283174753E-1,1.501250267E-1,4.300481918E-1
3.366095249E1,-8.193111420E-2,7.031667233E-2,-2.050848007E-1,2.317691036E-1
3.366591660E1,-1.902565956E-1,3.929054737E-2,5.460262299E-3,1.943479708E-1
3.367088337E1,-8.446788788E-2,-7.893919945E-3,-1.460957527E-1,1.689411348E-1
3.367585103E1,3.059344292E-1,-2.804594040E-1,-3.040447235E-1,5.144866822E-1
3.368082129E1,-2.644681931E-2,-6.639325619E-2,2.207460403E-1,2.320265352E-1
3.368579280E1,-1.471805573E-2,-2.315508127E-1,1.054453850E-1,2.548551142E-1
